orderid,productid,unitprice_x,quantity,discount,total,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry,productname,supplierid,categoryid,quantityperunit,unitprice_y,unitsinstock,unitsonorder,reorderlevel,discontinued,year_month
10697,70,15.0,30,0.25,450.0,-9223372036854775808,3,1997-08-10,863308800000000000,1997-10-14,1,45.52,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,1,-9223372036854775808,15.0,15,10,30,False,1997-08
10698,11,21.0,15,0.0,315.0,-9223372036854775808,4,1997-09-10,865987200000000000,1997-10-17,1,272.47,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,5,4,-9223372036854775808,21.0,22,30,30,False,1997-09
10698,17,39.0,8,0.050000000745058,312.0,-9223372036854775808,4,1997-09-10,865987200000000000,1997-10-17,1,272.47,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,6,-9223372036854775808,39.0,0,0,0,True,1997-09
10698,29,123.79,12,0.050000000745058,1485.48,-9223372036854775808,4,1997-09-10,865987200000000000,1997-10-17,1,272.47,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,12,6,-9223372036854775808,123.79,0,0,0,True,1997-09
10698,65,21.05,65,0.050000000745058,1368.25,-9223372036854775808,4,1997-09-10,865987200000000000,1997-10-17,1,272.47,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,2,2,-9223372036854775808,21.05,76,0,0,False,1997-09
10698,70,15.0,8,0.050000000745058,120.0,-9223372036854775808,4,1997-09-10,865987200000000000,1997-10-17,1,272.47,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,1,-9223372036854775808,15.0,15,10,30,False,1997-09
10699,47,9.5,12,0.0,114.0,-9223372036854775808,3,1997-09-10,865987200000000000,1997-10-13,3,0.58,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,22,3,-9223372036854775808,9.5,36,0,0,False,1997-09
10700,1,18.0,5,0.2000000029802322,90.0,-9223372036854775808,3,1997-10-10,868579200000000000,1997-10-16,1,65.1,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,18.0,39,0,10,False,1997-10
10700,34,14.0,12,0.2000000029802322,168.0,-9223372036854775808,3,1997-10-10,868579200000000000,1997-10-16,1,65.1,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,16,1,-9223372036854775808,14.0,111,0,15,False,1997-10
10700,68,12.5,40,0.2000000029802322,500.0,-9223372036854775808,3,1997-10-10,868579200000000000,1997-10-16,1,65.1,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,12.5,6,10,15,False,1997-10
10700,71,21.5,60,0.2000000029802322,1290.0,-9223372036854775808,3,1997-10-10,868579200000000000,1997-10-16,1,65.1,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,21.5,26,0,0,False,1997-10
10701,59,55.0,42,0.1500000059604644,2310.0,-9223372036854775808,6,,-9223372036854775808,1997-10-15,3,220.31,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
10701,71,21.5,20,0.1500000059604644,430.0,-9223372036854775808,6,,-9223372036854775808,1997-10-15,3,220.31,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,21.5,26,0,0,False,
10701,76,18.0,35,0.1500000059604644,630.0,-9223372036854775808,6,,-9223372036854775808,1997-10-15,3,220.31,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,23,1,-9223372036854775808,18.0,57,0,20,False,
10702,3,10.0,6,0.0,60.0,-9223372036854775808,4,,-9223372036854775808,1997-10-21,1,23.94,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,2,-9223372036854775808,10.0,13,70,25,False,
10702,76,18.0,15,0.0,270.0,-9223372036854775808,4,,-9223372036854775808,1997-10-21,1,23.94,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,23,1,-9223372036854775808,18.0,57,0,20,False,
10703,2,19.0,5,0.0,95.0,-9223372036854775808,6,,879206400000000000,1997-10-20,2,152.3,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,19.0,17,40,25,False,
10703,59,55.0,35,0.0,1925.0,-9223372036854775808,6,,879206400000000000,1997-10-20,2,152.3,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
10703,73,15.0,35,0.0,525.0,-9223372036854775808,6,,879206400000000000,1997-10-20,2,152.3,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,17,8,-9223372036854775808,15.0,101,0,5,False,
10704,4,22.0,6,0.0,132.0,-9223372036854775808,6,,879206400000000000,1997-11-07,1,4.78,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,2,2,-9223372036854775808,22.0,53,0,0,False,
10704,24,4.5,35,0.0,157.5,-9223372036854775808,6,,879206400000000000,1997-11-07,1,4.78,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,10,1,-9223372036854775808,4.5,20,0,0,True,
10704,48,12.75,24,0.0,306.0,-9223372036854775808,6,,879206400000000000,1997-11-07,1,4.78,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,22,3,-9223372036854775808,12.75,15,70,25,False,
10705,31,12.5,20,0.0,250.0,-9223372036854775808,9,,881798400000000000,1997-11-18,2,3.52,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,14,4,-9223372036854775808,12.5,0,70,20,False,
10705,32,32.0,4,0.0,128.0,-9223372036854775808,9,,881798400000000000,1997-11-18,2,3.52,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,14,4,-9223372036854775808,32.0,9,40,25,False,
10706,16,17.45,20,0.0,349.0,-9223372036854775808,8,,-9223372036854775808,1997-10-21,3,135.63,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,3,-9223372036854775808,17.45,29,0,10,False,
10706,43,46.0,24,0.0,1104.0,-9223372036854775808,8,,-9223372036854775808,1997-10-21,3,135.63,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,20,1,-9223372036854775808,46.0,17,10,25,False,
10706,59,55.0,8,0.0,440.0,-9223372036854775808,8,,-9223372036854775808,1997-10-21,3,135.63,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,55.0,79,0,0,False,
10707,55,24.0,21,0.0,504.0,-9223372036854775808,4,,-9223372036854775808,1997-10-23,3,21.74,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,25,6,-9223372036854775808,24.0,115,0,20,False,
10707,57,19.5,40,0.0,780.0,-9223372036854775808,4,,-9223372036854775808,1997-10-23,3,21.74,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,26,5,-9223372036854775808,19.5,36,0,20,False,
10707,70,15.0,28,0.1500000059604644,420.0,-9223372036854775808,4,,-9223372036854775808,1997-10-23,3,21.74,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,1,-9223372036854775808,15.0,15,10,30,False,
10708,5,21.35,4,0.0,85.4,-9223372036854775808,6,,-9223372036854775808,1997-11-05,2,2.96,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,2,2,-9223372036854775808,21.35,0,0,0,True,
10708,36,19.0,5,0.0,95.0,-9223372036854775808,6,,-9223372036854775808,1997-11-05,2,2.96,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,17,8,-9223372036854775808,19.0,112,0,20,False,
10709,8,40.0,40,0.0,1600.0,-9223372036854775808,1,,-9223372036854775808,1997-11-20,3,210.8,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,3,2,-9223372036854775808,40.0,6,0,0,False,
10709,51,53.0,28,0.0,1484.0,-9223372036854775808,1,,-9223372036854775808,1997-11-20,3,210.8,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,7,-9223372036854775808,53.0,20,0,10,False,
10709,60,34.0,10,0.0,340.0,-9223372036854775808,1,,-9223372036854775808,1997-11-20,3,210.8,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,28,4,-9223372036854775808,34.0,19,0,0,False,
10710,19,9.2,5,0.0,46.0,-9223372036854775808,1,,-9223372036854775808,1997-10-23,1,4.98,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,9.2,25,0,5,False,
10710,47,9.5,5,0.0,47.5,-9223372036854775808,1,,-9223372036854775808,1997-10-23,1,4.98,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,22,3,-9223372036854775808,9.5,36,0,0,False,
10711,19,9.2,12,0.0,110.4,-9223372036854775808,5,,855705600000000000,1997-10-29,2,52.41,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,9.2,25,0,5,False,
10711,41,9.65,42,0.0,405.3,-9223372036854775808,5,,855705600000000000,1997-10-29,2,52.41,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,19,8,-9223372036854775808,9.65,85,0,10,False,
10711,53,32.8,120,0.0,3936.0,-9223372036854775808,5,,855705600000000000,1997-10-29,2,52.41,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,6,-9223372036854775808,32.8,0,0,0,True,
10712,53,32.8,3,0.050000000745058,98.4,-9223372036854775808,3,,-9223372036854775808,1997-10-31,1,89.93,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,6,-9223372036854775808,32.8,0,0,0,True,
10712,56,38.0,30,0.0,1140.0,-9223372036854775808,3,,-9223372036854775808,1997-10-31,1,89.93,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,26,5,-9223372036854775808,38.0,21,10,30,False,
10713,10,31.0,18,0.0,558.0,-9223372036854775808,1,,-9223372036854775808,1997-10-24,1,167.05,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,4,8,-9223372036854775808,31.0,31,0,0,False,
10713,26,31.23,30,0.0,936.9,-9223372036854775808,1,,-9223372036854775808,1997-10-24,1,167.05,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,11,3,-9223372036854775808,31.23,15,0,0,False,
10713,45,9.5,110,0.0,1045.0,-9223372036854775808,1,,-9223372036854775808,1997-10-24,1,167.05,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,21,8,-9223372036854775808,9.5,5,70,15,False,
10713,46,12.0,24,0.0,288.0,-9223372036854775808,1,,-9223372036854775808,1997-10-24,1,167.05,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,21,8,-9223372036854775808,12.0,95,0,0,False,
10714,2,19.0,30,0.25,570.0,-9223372036854775808,5,,-9223372036854775808,1997-10-27,3,24.49,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,1,1,-9223372036854775808,19.0,17,40,25,False,
10714,17,39.0,27,0.25,1053.0,-9223372036854775808,5,,-9223372036854775808,1997-10-27,3,24.49,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,6,-9223372036854775808,39.0,0,0,0,True,
10714,47,9.5,50,0.25,475.0,-9223372036854775808,5,,-9223372036854775808,1997-10-27,3,24.49,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,22,3,-9223372036854775808,9.5,36,0,0,False,
10714,56,38.0,18,0.25,684.0,-9223372036854775808,5,,-9223372036854775808,1997-10-27,3,24.49,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,26,5,-9223372036854775808,38.0,21,10,30,False,
10714,58,13.25,12,0.25,159.0,-9223372036854775808,5,,-9223372036854775808,1997-10-27,3,24.49,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,27,8,-9223372036854775808,13.25,62,0,20,False,
10715,10,31.0,21,0.0,651.0,-9223372036854775808,3,,865987200000000000,1997-10-29,1,63.2,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,4,8,-9223372036854775808,31.0,31,0,0,False,
10715,71,21.5,30,0.0,645.0,-9223372036854775808,3,,865987200000000000,1997-10-29,1,63.2,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,21.5,26,0,0,False,
10716,21,10.0,5,0.0,50.0,-9223372036854775808,4,,-9223372036854775808,1997-10-27,2,22.57,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,10.0,3,40,5,False,
10716,51,53.0,7,0.0,371.0,-9223372036854775808,4,,-9223372036854775808,1997-10-27,2,22.57,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,24,7,-9223372036854775808,53.0,20,0,10,False,
10716,61,28.5,10,0.0,285.0,-9223372036854775808,4,,-9223372036854775808,1997-10-27,2,22.57,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,29,2,-9223372036854775808,28.5,113,0,25,False,
10717,21,10.0,32,0.050000000745058,320.0,-9223372036854775808,1,,-9223372036854775808,1997-10-29,2,59.25,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,8,3,-9223372036854775808,10.0,3,40,5,False,
10717,54,7.45,15,0.0,111.75,-9223372036854775808,1,,-9223372036854775808,1997-10-29,2,59.25,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,25,6,-9223372036854775808,7.45,21,0,10,False,
10717,69,36.0,25,0.050000000745058,900.0,-9223372036854775808,1,,-9223372036854775808,1997-10-29,2,59.25,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,15,4,-9223372036854775808,36.0,26,0,15,False,
10718,12,38.0,36,0.0,1368.0,-9223372036854775808,1,,-9223372036854775808,1997-10-29,3,170.88,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,5,4,-9223372036854775808,38.0,86,0,0,False,
10718,16,17.45,20,0.0,349.0,-9223372036854775808,1,,-9223372036854775808,1997-10-29,3,170.88,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,7,3,-9223372036854775808,17.45,29,0,10,False,
